ad_archive_id,page_id,page_name,ad_creation_time,ad_delivery_start_time,ad_delivery_stop_time,byline,ad_creative_bodies,ad_creative_link_titles,ad_creative_link_captions,ad_creative_link_descriptions,impressions,spend,currency,demographic_distribution,delivery_by_region,publisher_platforms,estimated_audience_size,languages
371126401193146,104135461941439,"Blake Masters for Senate",2022-02-23,2022-02-23,2022-02-25,"BLAKE MASTERS FOR SENATE","Please click the ""Learn More"" button to sign my petition online to help me get on the ballot.,Please click the ""Learn More"" button to sign my petition online to help me get on the ballot.",,go.azsos.gov,"The voter authentication screen requires personal information. This information is used to access your voter registration record and is not used for any other purpose. The personal information you provide will not be shared with any candidate or any candidate committee, except if you decide to sign....,The voter authentication screen requires personal information. This information is used to access your voter registration record and is not used for any other purpose. The personal information you provide will not be shared with any candidate or any candidate committee, except if you decide to sign....","lower_bound: 15000, upper_bound: 19999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000218},{""age"":""45-54"",""gender"":""male"",""percentage"":0.070432},{""age"":""18-24"",""gender"":""male"",""percentage"":0.001454},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000218},{""age"":""35-44"",""gender"":""male"",""percentage"":0.020933},{""age"":""45-54"",""gender"":""female"",""percentage"":0.014174},{""age"":""65+"",""gender"":""female"",""percentage"":0.221762},{""age"":""65+"",""gender"":""male"",""percentage"":0.365169},{""age"":""55-64"",""gender"":""male"",""percentage"":0.206207},{""age"":""18-24"",""gender"":""female"",""percentage"":0.000581},{""age"":""25-34"",""gender"":""male"",""percentage"":0.009304},{""age"":""55-64"",""gender"":""female"",""percentage"":0.076755},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.005451},{""age"":""25-34"",""gender"":""female"",""percentage"":0.00109},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.002253},{""age"":""35-44"",""gender"":""female"",""percentage"":0.002907},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000218},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000872}","{""region"":""Alabama"",""percentage"":0.015956},{""region"":""Pennsylvania"",""percentage"":0.044967},{""region"":""Nevada"",""percentage"":0.013055},{""region"":""New Hampshire"",""percentage"":0.004787},{""region"":""New Jersey"",""percentage"":0.010299},{""region"":""New Mexico"",""percentage"":0.008341},{""region"":""New York"",""percentage"":0.024732},{""region"":""North Carolina"",""percentage"":0.026037},{""region"":""North Dakota"",""percentage"":0.005004},{""region"":""Ohio"",""percentage"":0.044894},{""region"":""Oklahoma"",""percentage"":0.027125},{""region"":""Oregon"",""percentage"":0.023789},{""region"":""Rhode Island"",""percentage"":0.002176},{""region"":""Montana"",""percentage"":0.011024},{""region"":""South Carolina"",""percentage"":0.014578},{""region"":""South Dakota"",""percentage"":0.005294},{""region"":""Tennessee"",""percentage"":0.024442},{""region"":""Texas"",""percentage"":0.051059},{""region"":""Utah"",""percentage"":0.011532},{""region"":""Vermont"",""percentage"":0.002031},{""region"":""Virginia"",""percentage"":0.023644},{""region"":""Washington"",""percentage"":0.035828},{""region"":""West Virginia"",""percentage"":0.012402},{""region"":""Wisconsin"",""percentage"":0.017551},{""region"":""Nebraska"",""percentage"":0.010806},{""region"":""Missouri"",""percentage"":0.032492},{""region"":""Alaska"",""percentage"":0.004279},{""region"":""Idaho"",""percentage"":0.012765},{""region"":""Arizona"",""percentage"":0.067522},{""region"":""Arkansas"",""percentage"":0.019437},{""region"":""California"",""percentage"":0.05969},{""region"":""Colorado"",""percentage"":0.020815},{""region"":""Connecticut"",""percentage"":0.005512},{""region"":""Delaware"",""percentage"":0.002756},{""region"":""Washington, District of Columbia"",""percentage"":0.000363},{""region"":""Florida"",""percentage"":0.062373},{""region"":""Georgia"",""percentage"":0.021033},{""region"":""Hawaii"",""percentage"":0.002901},{""region"":""Illinois"",""percentage"":0.032492},{""region"":""Mississippi"",""percentage"":0.010734},{""region"":""Indiana"",""percentage"":0.02611},{""region"":""Iowa"",""percentage"":0.013635},{""region"":""Kansas"",""percentage"":0.013925},{""region"":""Kentucky"",""percentage"":0.023354},{""region"":""Louisiana"",""percentage"":0.014505},{""region"":""Maine"",""percentage"":0.005657},{""region"":""Maryland"",""percentage"":0.011532},{""region"":""Massachusetts"",""percentage"":0.011459},{""region"":""Michigan"",""percentage"":0.027343},{""region"":""Minnesota"",""percentage"":0.019437},{""region"":""Wyoming"",""percentage"":0.006527}","facebook,instagram","lower_bound: 1000001",en
343986017365878,104135461941439,"Blake Masters for Senate",2022-01-26,2022-01-26,2022-02-03,"BLAKE MASTERS FOR SENATE","Democrats have made it impossible to get ahead in America, and they are okay with that. At this point, only an outsider can fix their damage. That's why I decided to jump in the race to unseat Mark Kelly. 

I can't get to Washington without you by my side. Will you join my campaign today by making a $5 or $10 contribution?","Join My Team!",winred.electblakemasters.com,"Chip in $5 or $10 today!","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""25-34"",""gender"":""female"",""percentage"":0.005952},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.005952},{""age"":""25-34"",""gender"":""male"",""percentage"":0.005952},{""age"":""55-64"",""gender"":""female"",""percentage"":0.035714},{""age"":""35-44"",""gender"":""male"",""percentage"":0.02381},{""age"":""55-64"",""gender"":""male"",""percentage"":0.113095},{""age"":""65+"",""gender"":""female"",""percentage"":0.255952},{""age"":""65+"",""gender"":""male"",""percentage"":0.494048},{""age"":""45-54"",""gender"":""male"",""percentage"":0.047619},{""age"":""45-54"",""gender"":""female"",""percentage"":0.011905}","{""region"":""Alaska"",""percentage"":0.005988},{""region"":""Tennessee"",""percentage"":0.02994},{""region"":""Virginia"",""percentage"":0.041916},{""region"":""Colorado"",""percentage"":0.02994},{""region"":""Idaho"",""percentage"":0.005988},{""region"":""Illinois"",""percentage"":0.011976},{""region"":""Massachusetts"",""percentage"":0.017964},{""region"":""Pennsylvania"",""percentage"":0.035928},{""region"":""Rhode Island"",""percentage"":0.011976},{""region"":""Washington"",""percentage"":0.017964},{""region"":""New Jersey"",""percentage"":0.05988},{""region"":""Wyoming"",""percentage"":0.011976},{""region"":""California"",""percentage"":0.071856},{""region"":""Florida"",""percentage"":0.05988},{""region"":""Kentucky"",""percentage"":0.011976},{""region"":""Maryland"",""percentage"":0.02994},{""region"":""Montana"",""percentage"":0.011976},{""region"":""New York"",""percentage"":0.035928},{""region"":""North Carolina"",""percentage"":0.017964},{""region"":""Michigan"",""percentage"":0.02994},{""region"":""Arkansas"",""percentage"":0.005988},{""region"":""Louisiana"",""percentage"":0.017964},{""region"":""Iowa"",""percentage"":0.005988},{""region"":""Kansas"",""percentage"":0.023952},{""region"":""Nevada"",""percentage"":0.02994},{""region"":""Oklahoma"",""percentage"":0.011976},{""region"":""Oregon"",""percentage"":0.023952},{""region"":""Alabama"",""percentage"":0.017964},{""region"":""Indiana"",""percentage"":0.011976},{""region"":""Minnesota"",""percentage"":0.011976},{""region"":""Georgia"",""percentage"":0.023952},{""region"":""Mississippi"",""percentage"":0.005988},{""region"":""Missouri"",""percentage"":0.017964},{""region"":""South Carolina"",""percentage"":0.005988},{""region"":""Utah"",""percentage"":0.005988},{""region"":""Wisconsin"",""percentage"":0.035928},{""region"":""Ohio"",""percentage"":0.011976},{""region"":""Arizona"",""percentage"":0.101796},{""region"":""Texas"",""percentage"":0.077844}","facebook,instagram","lower_bound: 10001, upper_bound: 50000",en
301714645138899,104135461941439,"Blake Masters for Senate",2022-01-26,2022-01-26,2022-02-03,"BLAKE MASTERS FOR SENATE","We know that our schools are teaching Critical Race Theory. Parents don't want that radical race ideology in our schools. We made that clear in Virginia, and we'll make it clear in Arizona in 2022.

I can't get to Washington without you by my side. Will you join my campaign today by making a $5 or $10 contribution?","Join My Team!",winred.electblakemasters.com,"Chip in $5 or $10 today!","lower_bound: 1000, upper_bound: 1999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""35-44"",""gender"":""male"",""percentage"":0.01107},{""age"":""45-54"",""gender"":""female"",""percentage"":0.01476},{""age"":""25-34"",""gender"":""female"",""percentage"":0.001845},{""age"":""45-54"",""gender"":""male"",""percentage"":0.0369},{""age"":""55-64"",""gender"":""male"",""percentage"":0.154982},{""age"":""65+"",""gender"":""female"",""percentage"":0.256458},{""age"":""65+"",""gender"":""male"",""percentage"":0.442804},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.00738},{""age"":""55-64"",""gender"":""female"",""percentage"":0.062731},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.00369},{""age"":""25-34"",""gender"":""male"",""percentage"":0.00738}","{""region"":""New Hampshire"",""percentage"":0.005525},{""region"":""Michigan"",""percentage"":0.033149},{""region"":""North Dakota"",""percentage"":0.005525},{""region"":""South Carolina"",""percentage"":0.003683},{""region"":""Arizona"",""percentage"":0.217311},{""region"":""Alaska"",""percentage"":0.007366},{""region"":""California"",""percentage"":0.097606},{""region"":""Florida"",""percentage"":0.064457},{""region"":""Idaho"",""percentage"":0.007366},{""region"":""Kansas"",""percentage"":0.014733},{""region"":""Kentucky"",""percentage"":0.01105},{""region"":""Missouri"",""percentage"":0.01105},{""region"":""Massachusetts"",""percentage"":0.005525},{""region"":""Nebraska"",""percentage"":0.001842},{""region"":""New Jersey"",""percentage"":0.020258},{""region"":""New York"",""percentage"":0.038674},{""region"":""Ohio"",""percentage"":0.012891},{""region"":""Oregon"",""percentage"":0.029466},{""region"":""Pennsylvania"",""percentage"":0.033149},{""region"":""Tennessee"",""percentage"":0.016575},{""region"":""Texas"",""percentage"":0.064457},{""region"":""Virginia"",""percentage"":0.023941},{""region"":""Wisconsin"",""percentage"":0.016575},{""region"":""Mississippi"",""percentage"":0.009208},{""region"":""Maryland"",""percentage"":0.022099},{""region"":""South Dakota"",""percentage"":0.003683},{""region"":""Minnesota"",""percentage"":0.014733},{""region"":""Delaware"",""percentage"":0.001842},{""region"":""West Virginia"",""percentage"":0.001842},{""region"":""Alabama"",""percentage"":0.009208},{""region"":""Arkansas"",""percentage"":0.001842},{""region"":""Georgia"",""percentage"":0.022099},{""region"":""Illinois"",""percentage"":0.022099},{""region"":""Indiana"",""percentage"":0.005525},{""region"":""Iowa"",""percentage"":0.012891},{""region"":""Louisiana"",""percentage"":0.01105},{""region"":""Montana"",""percentage"":0.001842},{""region"":""Hawaii"",""percentage"":0.005525},{""region"":""Nevada"",""percentage"":0.016575},{""region"":""New Mexico"",""percentage"":0.003683},{""region"":""North Carolina"",""percentage"":0.01105},{""region"":""Oklahoma"",""percentage"":0.005525},{""region"":""Rhode Island"",""percentage"":0.009208},{""region"":""Utah"",""percentage"":0.012891},{""region"":""Washington"",""percentage"":0.025783},{""region"":""Colorado"",""percentage"":0.012891},{""region"":""Connecticut"",""percentage"":0.009208},{""region"":""Washington, District of Columbia"",""percentage"":0.001842},{""region"":""Wyoming"",""percentage"":0.003683}","facebook,instagram","lower_bound: 10001, upper_bound: 50000",en
986061455662660,104135461941439,"Blake Masters for Senate",2022-01-26,2022-01-26,2022-02-03,"BLAKE MASTERS FOR SENATE","Democrats have made it impossible to get ahead in America, and they are okay with that. At this point, only an outsider can fix their damage. That's why I decided to jump in the race to unseat Mark Kelly. 

I can't get to Washington without you by my side. Will you join my campaign today by making a $5 or $10 contribution?","Join My Team!",winred.electblakemasters.com,"Chip in $5 or $10 today!","lower_bound: 15000, upper_bound: 19999","lower_bound: 600, upper_bound: 699",USD,"{""age"":""55-64"",""gender"":""male"",""percentage"":0.212469},{""age"":""55-64"",""gender"":""female"",""percentage"":0.089859},{""age"":""65+"",""gender"":""male"",""percentage"":0.437157},{""age"":""65+"",""gender"":""female"",""percentage"":0.251621},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.005902},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.002993}","{""region"":""Hawaii"",""percentage"":0.002699},{""region"":""Oregon"",""percentage"":0.023446},{""region"":""Nebraska"",""percentage"":0.006241},{""region"":""Nevada"",""percentage"":0.014085},{""region"":""New Hampshire"",""percentage"":0.006747},{""region"":""New Jersey"",""percentage"":0.023446},{""region"":""New Mexico"",""percentage"":0.008349},{""region"":""New York"",""percentage"":0.045121},{""region"":""North Carolina"",""percentage"":0.025808},{""region"":""North Dakota"",""percentage"":0.002952},{""region"":""Ohio"",""percentage"":0.031796},{""region"":""Oklahoma"",""percentage"":0.01206},{""region"":""Pennsylvania"",""percentage"":0.034073},{""region"":""Missouri"",""percentage"":0.018301},{""region"":""Rhode Island"",""percentage"":0.00194},{""region"":""South Carolina"",""percentage"":0.016193},{""region"":""South Dakota"",""percentage"":0.003627},{""region"":""Tennessee"",""percentage"":0.023362},{""region"":""Texas"",""percentage"":0.069832},{""region"":""Utah"",""percentage"":0.009615},{""region"":""Virginia"",""percentage"":0.028928},{""region"":""Washington"",""percentage"":0.040314},{""region"":""West Virginia"",""percentage"":0.007506},{""region"":""Wisconsin"",""percentage"":0.014253},{""region"":""Montana"",""percentage"":0.010205},{""region"":""Mississippi"",""percentage"":0.006494},{""region"":""Vermont"",""percentage"":0.00194},{""region"":""Georgia"",""percentage"":0.028759},{""region"":""Alabama"",""percentage"":0.015012},{""region"":""Alaska"",""percentage"":0.00506},{""region"":""Arizona"",""percentage"":0.023277},{""region"":""Arkansas"",""percentage"":0.007928},{""region"":""California"",""percentage"":0.100616},{""region"":""Colorado"",""percentage"":0.023952},{""region"":""Connecticut"",""percentage"":0.007337},{""region"":""Delaware"",""percentage"":0.003374},{""region"":""Washington, District of Columbia"",""percentage"":0.000169},{""region"":""Florida"",""percentage"":0.09623},{""region"":""Idaho"",""percentage"":0.012482},{""region"":""Minnesota"",""percentage"":0.015097},{""region"":""Illinois"",""percentage"":0.030615},{""region"":""Indiana"",""percentage"":0.020494},{""region"":""Iowa"",""percentage"":0.010964},{""region"":""Kansas"",""percentage"":0.01147},{""region"":""Kentucky"",""percentage"":0.012398},{""region"":""Louisiana"",""percentage"":0.014422},{""region"":""Maine"",""percentage"":0.004807},{""region"":""Maryland"",""percentage"":0.016362},{""region"":""Massachusetts"",""percentage"":0.015856},{""region"":""Michigan"",""percentage"":0.029434},{""region"":""Wyoming"",""percentage"":0.004554}","facebook,instagram","lower_bound: 1000001",en
975718266715932,104135461941439,"Blake Masters for Senate",2022-01-26,2022-01-26,2022-02-02,"BLAKE MASTERS FOR SENATE","We know that our schools are teaching Critical Race Theory. Parents don't want that radical race ideology in our schools. We made that clear in Virginia, and we'll make it clear in Arizona in 2022.

I can't get to Washington without you by my side. Will you join my campaign today by making a $5 or $10 contribution?","Join My Team!",winred.electblakemasters.com,"Chip in $5 or $10 today!","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,,,"facebook,instagram","lower_bound: 1000001",en
487664112757038,104135461941439,"Blake Masters for Senate",2022-01-26,2022-01-26,2022-02-03,"BLAKE MASTERS FOR SENATE","Democrats have made it impossible to get ahead in America, and they are okay with that. At this point, only an outsider can fix their damage. That's why I decided to jump in the race to unseat Mark Kelly. 

I can't get to Washington without you by my side. Will you join my campaign today by making a $5 or $10 contribution?","Join My Team!",winred.electblakemasters.com,"Chip in $5 or $10 today!","lower_bound: 1000, upper_bound: 1999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""65+"",""gender"":""unknown"",""percentage"":0.006757},{""age"":""45-54"",""gender"":""female"",""percentage"":0.02973},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.004054},{""age"":""45-54"",""gender"":""male"",""percentage"":0.07027},{""age"":""65+"",""gender"":""female"",""percentage"":0.244595},{""age"":""55-64"",""gender"":""male"",""percentage"":0.217568},{""age"":""55-64"",""gender"":""female"",""percentage"":0.125676},{""age"":""65+"",""gender"":""male"",""percentage"":0.301351}","{""region"":""Arizona"",""percentage"":1}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
616812259399257,104135461941439,"Blake Masters for Senate",2022-01-26,2022-01-26,2022-02-03,"BLAKE MASTERS FOR SENATE","Democrats have made it impossible to get ahead in America, and they are okay with that. At this point, only an outsider can fix their damage. That's why I decided to jump in the race to unseat Mark Kelly. 

I can't get to Washington without you by my side. Will you join my campaign today by making a $5 or $10 contribution?","Join My Team!",winred.electblakemasters.com,"Chip in $5 or $10 today!","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""55-64"",""gender"":""female"",""percentage"":0.071006},{""age"":""55-64"",""gender"":""male"",""percentage"":0.143984},{""age"":""65+"",""gender"":""female"",""percentage"":0.313609},{""age"":""45-54"",""gender"":""female"",""percentage"":0.015779},{""age"":""65+"",""gender"":""male"",""percentage"":0.431953},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.005917},{""age"":""45-54"",""gender"":""male"",""percentage"":0.015779},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001972}","{""region"":""Kentucky"",""percentage"":0.001969},{""region"":""Wisconsin"",""percentage"":0.015748},{""region"":""Ohio"",""percentage"":0.027559},{""region"":""Oregon"",""percentage"":0.011811},{""region"":""Pennsylvania"",""percentage"":0.031496},{""region"":""South Dakota"",""percentage"":0.001969},{""region"":""Tennessee"",""percentage"":0.011811},{""region"":""Texas"",""percentage"":0.045276},{""region"":""Utah"",""percentage"":0.01378},{""region"":""Virginia"",""percentage"":0.017717},{""region"":""Connecticut"",""percentage"":0.003937},{""region"":""New York"",""percentage"":0.05315},{""region"":""Indiana"",""percentage"":0.011811},{""region"":""Kansas"",""percentage"":0.01378},{""region"":""Nevada"",""percentage"":0.015748},{""region"":""Oklahoma"",""percentage"":0.01378},{""region"":""South Carolina"",""percentage"":0.011811},{""region"":""Vermont"",""percentage"":0.001969},{""region"":""Washington"",""percentage"":0.033465},{""region"":""Nebraska"",""percentage"":0.005906},{""region"":""West Virginia"",""percentage"":0.005906},{""region"":""North Carolina"",""percentage"":0.029528},{""region"":""New Mexico"",""percentage"":0.007874},{""region"":""New Hampshire"",""percentage"":0.001969},{""region"":""Idaho"",""percentage"":0.01378},{""region"":""Maryland"",""percentage"":0.007874},{""region"":""Alabama"",""percentage"":0.009843},{""region"":""Arizona"",""percentage"":0.226378},{""region"":""Arkansas"",""percentage"":0.009843},{""region"":""California"",""percentage"":0.090551},{""region"":""Colorado"",""percentage"":0.021654},{""region"":""Florida"",""percentage"":0.059055},{""region"":""Georgia"",""percentage"":0.01378},{""region"":""Illinois"",""percentage"":0.037402},{""region"":""New Jersey"",""percentage"":0.021654},{""region"":""Iowa"",""percentage"":0.005906},{""region"":""Louisiana"",""percentage"":0.005906},{""region"":""Maine"",""percentage"":0.003937},{""region"":""Massachusetts"",""percentage"":0.019685},{""region"":""Michigan"",""percentage"":0.021654},{""region"":""Minnesota"",""percentage"":0.011811},{""region"":""Mississippi"",""percentage"":0.003937},{""region"":""Missouri"",""percentage"":0.009843},{""region"":""Montana"",""percentage"":0.011811},{""region"":""Wyoming"",""percentage"":0.003937}","facebook,instagram","lower_bound: 10001, upper_bound: 50000",en
1619709991731968,104135461941439,"Blake Masters for Senate",2022-01-26,2022-01-26,2022-02-03,"BLAKE MASTERS FOR SENATE","Democrats have made it impossible to get ahead in America, and they are okay with that. At this point, only an outsider can fix their damage. That's why I decided to jump in the race to unseat Mark Kelly. 

I can't get to Washington without you by my side. Will you join my campaign today by making a $5 or $10 contribution?","Join My Team!",winred.electblakemasters.com,"Chip in $5 or $10 today!","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""65+"",""gender"":""female"",""percentage"":0.237337},{""age"":""55-64"",""gender"":""male"",""percentage"":0.232996},{""age"":""65+"",""gender"":""male"",""percentage"":0.324168},{""age"":""45-54"",""gender"":""male"",""percentage"":0.05644},{""age"":""45-54"",""gender"":""female"",""percentage"":0.027496},{""age"":""55-64"",""gender"":""female"",""percentage"":0.111433},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.004342},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.004342},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001447}","{""region"":""Arizona"",""percentage"":1}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
353724579634669,104135461941439,"Blake Masters for Senate",2022-01-26,2022-01-26,2022-02-02,"BLAKE MASTERS FOR SENATE","We know that our schools are teaching Critical Race Theory. Parents don't want that radical race ideology in our schools. We made that clear in Virginia, and we'll make it clear in Arizona in 2022.

I can't get to Washington without you by my side. Will you join my campaign today by making a $5 or $10 contribution?","Join My Team!",winred.electblakemasters.com,"Chip in $5 or $10 today!","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,,,"facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
300648102083744,104135461941439,"Blake Masters for Senate",2022-01-26,2022-01-30,2022-02-02,"BLAKE MASTERS FOR SENATE","We know that our schools are teaching Critical Race Theory. Parents don't want that radical race ideology in our schools. We made that clear in Virginia, and we'll make it clear in Arizona in 2022.

I can't get to Washington without you by my side. Will you join my campaign today by making a $5 or $10 contribution?","Join My Team!",winred.electblakemasters.com,"Chip in $5 or $10 today!","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,,,"facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
454105616364499,104135461941439,"Blake Masters for Senate",2022-01-25,2022-01-25,2022-02-03,"BLAKE MASTERS FOR SENATE","They want to keep you powerless and afraid.",,,,"lower_bound: 7000, upper_bound: 7999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000196},{""age"":""55-64"",""gender"":""female"",""percentage"":0.121349},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000784},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.002941},{""age"":""25-34"",""gender"":""female"",""percentage"":0.009018},{""age"":""35-44"",""gender"":""female"",""percentage"":0.021368},{""age"":""18-24"",""gender"":""female"",""percentage"":0.002941},{""age"":""35-44"",""gender"":""male"",""percentage"":0.055871},{""age"":""45-54"",""gender"":""male"",""percentage"":0.089198},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001176},{""age"":""65+"",""gender"":""male"",""percentage"":0.236424},{""age"":""55-64"",""gender"":""male"",""percentage"":0.178592},{""age"":""65+"",""gender"":""female"",""percentage"":0.212507},{""age"":""25-34"",""gender"":""male"",""percentage"":0.026857},{""age"":""45-54"",""gender"":""female"",""percentage"":0.033327},{""age"":""18-24"",""gender"":""male"",""percentage"":0.006861},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000588}","{""region"":""Arizona"",""percentage"":1}","facebook,instagram","lower_bound: 500001, upper_bound: 1000000",en
1036877596881865,104135461941439,"Blake Masters for Senate",2022-01-25,2022-01-25,2022-02-03,"BLAKE MASTERS FOR SENATE","Mark Kelly lies when he pretends to be a moderate. His eagerness to nuke the filibuster is unforgivable.",,,,"lower_bound: 2000, upper_bound: 2999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000846},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001691},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000846},{""age"":""18-24"",""gender"":""male"",""percentage"":0.008879},{""age"":""35-44"",""gender"":""male"",""percentage"":0.062156},{""age"":""65+"",""gender"":""female"",""percentage"":0.152643},{""age"":""45-54"",""gender"":""male"",""percentage"":0.098097},{""age"":""55-64"",""gender"":""female"",""percentage"":0.126427},{""age"":""55-64"",""gender"":""male"",""percentage"":0.24778},{""age"":""65+"",""gender"":""male"",""percentage"":0.218605},{""age"":""45-54"",""gender"":""female"",""percentage"":0.036364},{""age"":""35-44"",""gender"":""female"",""percentage"":0.014376},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000846},{""age"":""25-34"",""gender"":""male"",""percentage"":0.021987},{""age"":""25-34"",""gender"":""female"",""percentage"":0.00592},{""age"":""18-24"",""gender"":""female"",""percentage"":0.002537}","{""region"":""Arizona"",""percentage"":1}","facebook,instagram","lower_bound: 500001, upper_bound: 1000000",en
207581558159106,104135461941439,"Blake Masters for Senate",2022-01-01,2022-01-01,2022-01-26,"BLAKE MASTERS FOR SENATE","We know that our schools are teaching Critical Race Theory. Parents don't want that radical race ideology in our schools. We made that clear in Virginia, and we'll make it clear in Arizona in 2022.

I can't get to Washington without you by my side. Will you join my campaign today by making a $5 or $10 contribution?","Join My Team!",winred.electblakemasters.com,"Chip in $5 or $10 today!","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,,,"facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
217453333810208,104135461941439,"Blake Masters for Senate",2022-01-01,2022-01-03,2022-01-25,"BLAKE MASTERS FOR SENATE","We know that our schools are teaching Critical Race Theory. Parents don't want that radical race ideology in our schools. We made that clear in Virginia, and we'll make it clear in Arizona in 2022.

I can't get to Washington without you by my side. Will you join my campaign today by making a $5 or $10 contribution?","Join My Team!",winred.electblakemasters.com,"Chip in $5 or $10 today!","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,,,"facebook,instagram","lower_bound: 10001, upper_bound: 50000",en
247709527417408,104135461941439,"Blake Masters for Senate",2022-01-01,2022-01-01,2022-01-26,"BLAKE MASTERS FOR SENATE","We know that our schools are teaching Critical Race Theory. Parents don't want that radical race ideology in our schools. We made that clear in Virginia, and we'll make it clear in Arizona in 2022.

I can't get to Washington without you by my side. Will you join my campaign today by making a $5 or $10 contribution?","Join My Team!",winred.electblakemasters.com,"Chip in $5 or $10 today!","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,,,"facebook,instagram","lower_bound: 500001, upper_bound: 1000000",en
1066971880767067,104135461941439,"Blake Masters for Senate",2022-01-01,2022-01-01,2022-01-24,"BLAKE MASTERS FOR SENATE","We know that our schools are teaching Critical Race Theory. Parents don't want that radical race ideology in our schools. We made that clear in Virginia, and we'll make it clear in Arizona in 2022.

I can't get to Washington without you by my side. Will you join my campaign today by making a $5 or $10 contribution?","Join My Team!",winred.electblakemasters.com,"Chip in $5 or $10 today!","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,,,"facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
